date_start,date_stop,view_content,Add_to_cart,initiate_checkout,purchase,conversion_value
2023-02-14,2023-02-14,20,2,1,0,0
2023-02-14,2023-02-14,99,6,2,0,0
2023-02-15,2023-02-15,1,0,0,0,0
2023-02-15,2023-02-15,22,4,1,0,0
2023-02-15,2023-02-15,54,1,1,0,0
2023-02-16,2023-02-16,1,0,0,0,0
2023-02-16,2023-02-16,20,0,0,0,0
2023-02-17,2023-02-17,1,0,0,0,0
2023-02-17,2023-02-17,31,5,3,0,0
2023-02-17,2023-02-17,0,0,0,0,0
2023-02-18,2023-02-18,30,4,2,0,0
2023-02-18,2023-02-18,104,3,1,0,0
2023-02-18,2023-02-18,0,0,0,0,0
2023-02-19,2023-02-19,38,4,2,0,0
2023-02-19,2023-02-19,1,0,0,0,0
2023-02-19,2023-02-19,107,9,5,1,998
2023-02-19,2023-02-19,48,7,2,0,0
2023-02-20,2023-02-20,26,4,4,1,998
2023-02-20,2023-02-20,60,4,3,1,499
2023-02-20,2023-02-20,49,5,3,1,998
2023-02-21,2023-02-21,26,7,4,1,499
2023-02-21,2023-02-21,137,13,5,1,499
2023-02-21,2023-02-21,46,2,1,0,0
2023-02-22,2023-02-22,30,2,1,0,0
2023-02-22,2023-02-22,120,6,5,0,0
2023-02-22,2023-02-22,54,2,1,0,0
2023-02-23,2023-02-23,24,3,2,0,0
2023-02-23,2023-02-23,131,4,1,0,0
2023-02-23,2023-02-23,20,0,0,0,0
2023-02-24,2023-02-24,20,1,1,0,0
2023-02-24,2023-02-24,72,5,1,0,0
2023-02-24,2023-02-24,23,1,1,0,0
2023-02-25,2023-02-25,2,0,0,0,0
2023-02-25,2023-02-25,3,1,1,0,0
2023-02-25,2023-02-25,1,0,0,0,0
2023-02-27,2023-02-27,0,0,0,0,0
2023-02-28,2023-02-28,3,2,1,0,0
2023-03-06,2023-03-06,35,3,0,0,0
2023-03-06,2023-03-06,83,14,7,1,998
2023-03-06,2023-03-06,32,2,2,0,0
2023-03-06,2023-03-06,4,0,0,0,0
2023-03-07,2023-03-07,71,4,2,0,0
2023-03-07,2023-03-07,101,7,4,0,0
2023-03-07,2023-03-07,23,4,1,1,998
2023-03-07,2023-03-07,8,0,0,0,0
2023-03-08,2023-03-08,58,4,1,0,0
2023-03-08,2023-03-08,81,2,1,0,0
2023-03-08,2023-03-08,24,3,1,0,0
2023-03-08,2023-03-08,12,1,0,0,0
2023-03-09,2023-03-09,98,7,2,0,0
2023-03-09,2023-03-09,32,1,0,0,0
2023-03-09,2023-03-09,22,5,0,0,0
2023-03-09,2023-03-09,3,0,0,0,0
2023-03-10,2023-03-10,80,9,5,0,0
2023-03-10,2023-03-10,52,9,5,0,0
2023-03-10,2023-03-10,19,5,1,0,0
2023-03-10,2023-03-10,2,0,0,0,0
2023-03-11,2023-03-11,84,8,3,0,0
2023-03-11,2023-03-11,61,6,4,1,499
2023-03-11,2023-03-11,22,4,2,2,998
2023-03-11,2023-03-11,1,0,0,0,0
2023-03-12,2023-03-12,69,5,5,0,0
2023-03-12,2023-03-12,109,10,5,0,0
2023-03-12,2023-03-12,28,4,3,0,0
2023-03-12,2023-03-12,3,0,0,0,0
2023-03-13,2023-03-13,91,6,2,0,0
2023-03-13,2023-03-13,72,2,1,0,0
2023-03-13,2023-03-13,28,0,0,0,0
2023-03-13,2023-03-13,1,0,0,0,0
2023-03-14,2023-03-14,91,11,8,0,0
2023-03-14,2023-03-14,40,4,1,0,0
2023-03-14,2023-03-14,23,1,1,0,0
2023-03-14,2023-03-14,0,0,0,0,0
2023-03-15,2023-03-15,88,10,7,0,0
2023-03-15,2023-03-15,95,3,2,0,0
2023-03-15,2023-03-15,24,2,2,0,0
2023-03-15,2023-03-15,0,0,0,0,0
2023-03-16,2023-03-16,77,10,4,1,998
2023-03-16,2023-03-16,75,6,4,0,0
2023-03-16,2023-03-16,21,2,0,0,0
2023-03-16,2023-03-16,0,0,0,0,0
2023-03-17,2023-03-17,73,6,5,1,499
2023-03-17,2023-03-17,61,3,2,0,0
2023-03-17,2023-03-17,26,2,1,1,998
2023-03-17,2023-03-17,3,0,0,0,0
2023-03-18,2023-03-18,100,6,5,0,0
2023-03-18,2023-03-18,37,3,3,1,499
2023-03-18,2023-03-18,28,3,0,0,0
2023-03-18,2023-03-18,0,0,0,0,0
2023-03-19,2023-03-19,116,20,10,1,998
2023-03-19,2023-03-19,45,4,2,1,998
2023-03-19,2023-03-19,25,4,1,0,0
2023-03-19,2023-03-19,1,0,0,0,0
2023-03-20,2023-03-20,148,11,5,0,0
2023-03-20,2023-03-20,21,1,0,0,0
2023-03-20,2023-03-20,24,5,3,0,0
2023-03-20,2023-03-20,1,0,0,0,0
2023-03-21,2023-03-21,125,12,3,0,0
2023-03-21,2023-03-21,23,2,2,1,998
2023-03-21,2023-03-21,29,9,5,0,0
2023-03-21,2023-03-21,3,0,0,0,0
2023-03-22,2023-03-22,63,4,2,0,0
2023-03-22,2023-03-22,97,1,1,0,0
2023-03-22,2023-03-22,42,12,7,1,998
2023-03-22,2023-03-22,2,2,0,0,0
2023-03-23,2023-03-23,68,5,2,0,0
2023-03-23,2023-03-23,9,0,0,0,0
2023-03-23,2023-03-23,15,2,2,0,0
2023-03-23,2023-03-23,0,0,0,0,0
2023-03-24,2023-03-24,0,0,0,0,0
2023-03-26,2023-03-26,1,0,0,0,0
2023-03-28,2023-03-28,2,1,1,0,0
2023-04-05,2023-04-05,91,9,6,0,0
2023-04-05,2023-04-05,29,8,5,0,0
2023-04-05,2023-04-05,32,5,2,0,0
2023-04-05,2023-04-05,0,0,0,0,0
2023-04-06,2023-04-06,141,10,4,0,0
2023-04-06,2023-04-06,36,6,4,0,0
2023-04-06,2023-04-06,32,3,2,1,998
2023-04-06,2023-04-06,4,1,0,0,0
2023-04-07,2023-04-07,44,3,2,0,0
2023-04-07,2023-04-07,10,2,0,0,0
2023-04-07,2023-04-07,28,2,1,0,0
2023-04-07,2023-04-07,2,0,0,0,0
2023-04-07,2023-04-07,27,2,2,0,0
2023-04-07,2023-04-07,51,4,1,0,0
2023-04-08,2023-04-08,0,0,0,0,0
2023-04-08,2023-04-08,17,3,1,0,0
2023-04-08,2023-04-08,1,0,0,0,0
2023-04-08,2023-04-08,36,1,1,0,0
2023-04-08,2023-04-08,82,9,7,0,0
2023-04-09,2023-04-09,16,1,0,0,0
2023-04-09,2023-04-09,1,0,0,0,0
2023-04-09,2023-04-09,18,1,1,1,449.1
2023-04-09,2023-04-09,46,3,2,0,0
2023-04-09,2023-04-09,75,4,2,0,0
2023-04-10,2023-04-10,1,0,0,0,0
2023-04-10,2023-04-10,16,4,1,0,0
2023-04-10,2023-04-10,0,0,0,0,0
2023-04-10,2023-04-10,4,1,0,0,0
2023-04-10,2023-04-10,17,0,0,0,0
2023-04-10,2023-04-10,73,4,1,0,0
2023-04-11,2023-04-11,11,1,1,0,0
2023-04-11,2023-04-11,14,1,1,0,0
2023-04-11,2023-04-11,2,0,0,0,0
2023-04-11,2023-04-11,31,5,3,2,998
2023-04-11,2023-04-11,50,11,2,1,998
2023-04-12,2023-04-12,19,4,1,0,0
2023-04-12,2023-04-12,26,1,0,0,0
2023-04-12,2023-04-12,9,1,0,0,0
2023-04-12,2023-04-12,45,1,0,0,0
2023-04-12,2023-04-12,42,1,1,0,0
2023-04-13,2023-04-13,1,0,0,0,0
2023-04-13,2023-04-13,14,1,1,1,499
2023-04-13,2023-04-13,19,1,1,0,0
2023-04-13,2023-04-13,7,0,0,0,0
2023-04-13,2023-04-13,19,2,0,1,449.1
2023-04-13,2023-04-13,84,13,9,1,998
2023-04-14,2023-04-14,10,1,1,0,0
2023-04-14,2023-04-14,0,0,0,0,0
2023-04-14,2023-04-14,9,1,0,0,0
2023-04-14,2023-04-14,13,2,0,2,1447.1
2023-04-14,2023-04-14,102,13,7,3,2495
2023-04-15,2023-04-15,24,4,1,1,998
2023-04-15,2023-04-15,0,0,0,0,0
2023-04-15,2023-04-15,10,2,1,0,0
2023-04-15,2023-04-15,34,1,1,0,0
2023-04-15,2023-04-15,99,12,4,2,1497
2023-04-16,2023-04-16,17,2,2,1,499
2023-04-16,2023-04-16,1,0,0,0,0
2023-04-16,2023-04-16,14,2,1,0,0
2023-04-16,2023-04-16,40,3,2,1,1097
2023-04-16,2023-04-16,133,21,17,2,998
2023-04-17,2023-04-17,25,5,1,0,0
2023-04-17,2023-04-17,0,0,0,0,0
2023-04-17,2023-04-17,12,0,0,0,0
2023-04-17,2023-04-17,18,6,3,0,0
2023-04-17,2023-04-17,108,12,5,0,0
2023-04-18,2023-04-18,10,1,0,0,0
2023-04-18,2023-04-18,1,0,0,0,0
2023-04-18,2023-04-18,10,0,0,0,0
2023-04-18,2023-04-18,40,0,0,0,0
2023-04-18,2023-04-18,92,13,6,1,499
2023-04-19,2023-04-19,17,0,0,0,0
2023-04-19,2023-04-19,0,0,0,0,0
2023-04-19,2023-04-19,1,0,0,0,0
2023-04-19,2023-04-19,46,7,2,1,499
2023-04-19,2023-04-19,141,10,7,0,0
2023-04-20,2023-04-20,26,7,5,0,0
2023-04-20,2023-04-20,1,0,0,0,0
2023-04-20,2023-04-20,10,0,0,0,0
2023-04-20,2023-04-20,27,3,2,0,0
2023-04-20,2023-04-20,119,12,7,0,0
2023-04-21,2023-04-21,15,5,2,0,0
2023-04-21,2023-04-21,1,0,0,0,0
2023-04-21,2023-04-21,24,0,0,0,0
2023-04-21,2023-04-21,112,14,8,1,499
2023-04-22,2023-04-22,26,6,3,2,1996
2023-04-22,2023-04-22,3,0,0,0,0
2023-04-22,2023-04-22,32,0,0,0,0
2023-04-22,2023-04-22,157,12,7,2,998
2023-04-23,2023-04-23,25,3,1,2,1996
2023-04-23,2023-04-23,0,0,0,0,0
2023-04-23,2023-04-23,6,0,0,0,0
2023-04-23,2023-04-23,51,4,2,0,0
2023-04-24,2023-04-24,20,2,1,0,0
2023-04-24,2023-04-24,0,0,0,0,0
2023-04-24,2023-04-24,21,2,1,1,998
2023-04-24,2023-04-24,114,10,8,0,0
2023-04-25,2023-04-25,18,0,0,0,0
2023-04-25,2023-04-25,0,0,0,0,0
2023-04-25,2023-04-25,53,1,0,0,0
2023-04-25,2023-04-25,39,2,2,0,0
2023-04-26,2023-04-26,15,2,1,0,0
2023-04-26,2023-04-26,1,0,0,0,0
2023-04-26,2023-04-26,56,2,2,0,0
2023-04-27,2023-04-27,20,2,1,1,998
2023-04-27,2023-04-27,2,2,1,1,998
2023-04-27,2023-04-27,59,3,2,0,0
2023-04-27,2023-04-27,2,0,0,0,0
2023-04-28,2023-04-28,17,2,1,0,0
2023-04-28,2023-04-28,1,0,0,0,0
2023-04-28,2023-04-28,61,3,2,0,0
2023-04-29,2023-04-29,7,4,2,0,0
2023-04-29,2023-04-29,1,0,0,0,0
2023-04-29,2023-04-29,82,10,9,1,499
2023-04-29,2023-04-29,2,1,1,0,0
2023-04-30,2023-04-30,23,1,1,0,0
2023-04-30,2023-04-30,0,0,0,0,0
2023-04-30,2023-04-30,64,3,1,1,499
2023-05-01,2023-05-01,16,0,0,0,0
2023-05-01,2023-05-01,1,0,0,0,0
2023-05-01,2023-05-01,91,10,4,0,0
2023-05-02,2023-05-02,15,0,0,0,0
2023-05-02,2023-05-02,1,0,0,0,0
2023-05-02,2023-05-02,73,6,2,0,0
2023-05-03,2023-05-03,27,1,0,0,0
2023-05-03,2023-05-03,1,0,0,0,0
2023-05-03,2023-05-03,114,6,3,1,1497
2023-05-04,2023-05-04,21,5,1,1,998
2023-05-04,2023-05-04,1,0,0,0,0
2023-05-04,2023-05-04,85,10,5,0,0
2023-05-05,2023-05-05,20,2,2,0,0
2023-05-05,2023-05-05,2,0,0,0,0
2023-05-05,2023-05-05,115,5,5,2,1497
2023-05-06,2023-05-06,19,3,1,0,0
2023-05-06,2023-05-06,1,0,0,0,0
2023-05-06,2023-05-06,99,6,3,0,0
2023-05-07,2023-05-07,35,3,0,0,0
2023-05-07,2023-05-07,0,0,0,0,0
2023-05-07,2023-05-07,117,7,5,0,0
2023-05-08,2023-05-08,21,2,1,0,0
2023-05-08,2023-05-08,0,0,0,0,0
2023-05-08,2023-05-08,136,9,5,1,998
2023-05-09,2023-05-09,19,0,0,0,0
2023-05-09,2023-05-09,0,0,0,0,0
2023-05-09,2023-05-09,120,12,7,1,499
2023-05-10,2023-05-10,14,3,3,0,0
2023-05-10,2023-05-10,0,0,0,0,0
2023-05-10,2023-05-10,97,3,1,1,998
2023-05-11,2023-05-11,30,6,2,0,0
2023-05-11,2023-05-11,0,0,0,0,0
2023-05-11,2023-05-11,137,6,4,0,0
2023-05-12,2023-05-12,28,1,1,0,0
2023-05-12,2023-05-12,0,0,0,0,0
2023-05-12,2023-05-12,116,7,5,0,0
2023-05-13,2023-05-13,24,3,1,0,0
2023-05-13,2023-05-13,2,0,0,0,0
2023-05-13,2023-05-13,142,12,8,1,998
2023-05-14,2023-05-14,29,4,1,0,0
2023-05-14,2023-05-14,0,0,0,0,0
2023-05-14,2023-05-14,110,9,6,0,0
2023-05-15,2023-05-15,26,2,0,0,0
2023-05-15,2023-05-15,1,0,0,0,0
2023-05-15,2023-05-15,115,11,6,0,0
2023-05-16,2023-05-16,17,2,1,0,0
2023-05-16,2023-05-16,0,0,0,0,0
2023-05-16,2023-05-16,79,3,1,0,0
2023-05-17,2023-05-17,24,3,1,0,0
2023-05-17,2023-05-17,1,0,0,0,0
2023-05-17,2023-05-17,86,7,2,0,0
2023-05-18,2023-05-18,23,4,2,0,0
2023-05-18,2023-05-18,0,0,0,0,0
2023-05-18,2023-05-18,94,5,3,1,998
2023-05-19,2023-05-19,23,1,1,0,0
2023-05-19,2023-05-19,0,0,0,0,0
2023-05-19,2023-05-19,73,3,2,0,0
2023-05-20,2023-05-20,14,0,0,0,0
2023-05-20,2023-05-20,0,0,0,0,0
2023-05-20,2023-05-20,78,3,1,0,0
2023-05-21,2023-05-21,1,1,0,0,0
2023-06-17,2023-06-17,12,1,1,0,0
2023-06-17,2023-06-17,93,6,3,1,998
2023-06-17,2023-06-17,5,2,2,0,0
2023-06-17,2023-06-17,22,1,1,0,0
2023-06-17,2023-06-17,3,0,0,0,0
2023-06-18,2023-06-18,22,4,3,0,0
2023-06-18,2023-06-18,131,10,5,1,998
2023-06-18,2023-06-18,5,0,0,0,0
2023-06-18,2023-06-18,22,1,0,0,0
2023-06-18,2023-06-18,3,0,0,0,0
2023-06-19,2023-06-19,12,1,1,0,0
2023-06-19,2023-06-19,114,14,8,0,0
2023-06-19,2023-06-19,8,1,0,0,0
2023-06-19,2023-06-19,20,4,1,1,998
2023-06-19,2023-06-19,5,0,0,1,449.1
2023-06-20,2023-06-20,9,1,1,0,0
2023-06-20,2023-06-20,96,8,5,1,998
2023-06-20,2023-06-20,16,0,0,0,0
2023-06-20,2023-06-20,18,4,2,0,0
2023-06-20,2023-06-20,1,0,0,0,0
2023-06-21,2023-06-21,7,0,0,0,0
2023-06-21,2023-06-21,94,11,9,1,499
2023-06-21,2023-06-21,8,2,1,0,0
2023-06-21,2023-06-21,25,6,2,1,499
2023-06-21,2023-06-21,1,0,0,0,0
2023-06-22,2023-06-22,28,3,1,1,998
2023-06-22,2023-06-22,110,7,4,2,1497
2023-06-22,2023-06-22,7,0,0,0,0
2023-06-22,2023-06-22,22,3,2,0,0
2023-06-22,2023-06-22,2,0,0,0,0
2023-06-23,2023-06-23,22,2,0,0,0
2023-06-23,2023-06-23,106,4,0,0,0
2023-06-23,2023-06-23,5,1,0,0,0
2023-06-23,2023-06-23,17,4,1,0,0
2023-06-23,2023-06-23,0,0,0,0,0
2023-06-24,2023-06-24,28,0,0,0,0
2023-06-24,2023-06-24,138,12,7,1,998
2023-06-24,2023-06-24,5,0,0,0,0
2023-06-24,2023-06-24,13,1,1,1,499
2023-06-24,2023-06-24,0,0,0,1,998
2023-06-25,2023-06-25,11,0,0,0,0
2023-06-25,2023-06-25,170,10,6,2,1497
2023-06-25,2023-06-25,6,1,0,0,0
2023-06-25,2023-06-25,23,3,2,0,0
2023-06-25,2023-06-25,0,0,0,0,0
2023-06-26,2023-06-26,10,0,0,0,0
2023-06-26,2023-06-26,164,7,3,0,0
2023-06-26,2023-06-26,9,0,0,0,0
2023-06-26,2023-06-26,20,1,1,1,499
2023-06-26,2023-06-26,0,0,0,0,0
2023-06-27,2023-06-27,23,3,3,0,0
2023-06-27,2023-06-27,206,6,6,2,998
2023-06-27,2023-06-27,16,0,0,0,0
2023-06-27,2023-06-27,25,2,2,0,0
2023-06-27,2023-06-27,0,0,0,0,0
2023-06-28,2023-06-28,20,1,1,0,0
2023-06-28,2023-06-28,218,18,7,1,1497
2023-06-28,2023-06-28,12,0,0,0,0
2023-06-28,2023-06-28,22,4,1,1,499
2023-06-28,2023-06-28,0,0,0,0,0
2023-06-29,2023-06-29,17,2,2,1,424.15
2023-06-29,2023-06-29,229,17,9,0,0
2023-06-29,2023-06-29,19,5,4,0,0
2023-06-29,2023-06-29,20,3,0,0,0
2023-06-29,2023-06-29,1,0,0,0,0
2023-06-30,2023-06-30,9,2,2,0,0
2023-06-30,2023-06-30,167,9,4,0,0
2023-06-30,2023-06-30,8,2,1,0,0
2023-06-30,2023-06-30,16,1,1,0,0
2023-06-30,2023-06-30,3,1,1,0,0
2023-07-01,2023-07-01,44,5,3,1,998
2023-07-01,2023-07-01,229,8,2,1,998
2023-07-01,2023-07-01,16,2,1,0,0
2023-07-01,2023-07-01,29,3,1,0,0
2023-07-01,2023-07-01,0,0,0,0,0
2023-07-02,2023-07-02,29,2,2,0,0
2023-07-02,2023-07-02,200,14,9,1,998
2023-07-02,2023-07-02,29,3,1,0,0
2023-07-02,2023-07-02,35,7,4,3,3992
2023-07-02,2023-07-02,0,0,0,0,0
2023-07-03,2023-07-03,44,3,1,0,0
2023-07-03,2023-07-03,180,11,7,3,1497
2023-07-03,2023-07-03,14,1,1,0,0
2023-07-03,2023-07-03,19,2,1,0,0
2023-07-03,2023-07-03,0,0,0,0,0
2023-07-04,2023-07-04,38,2,1,1,998
2023-07-04,2023-07-04,146,10,4,1,499
2023-07-04,2023-07-04,24,2,1,0,0
2023-07-04,2023-07-04,22,1,1,0,0
2023-07-04,2023-07-04,0,0,0,0,0
2023-07-05,2023-07-05,35,3,0,0,0
2023-07-05,2023-07-05,201,8,6,1,499
2023-07-05,2023-07-05,17,4,1,0,0
2023-07-05,2023-07-05,17,1,1,0,0
2023-07-05,2023-07-05,0,0,0,0,0
2023-07-06,2023-07-06,19,1,1,1,1497
2023-07-06,2023-07-06,154,13,10,4,2994
2023-07-06,2023-07-06,21,1,1,1,1497
2023-07-06,2023-07-06,30,8,4,1,499
2023-07-06,2023-07-06,0,0,0,0,0
2023-07-07,2023-07-07,66,3,3,2,998
2023-07-07,2023-07-07,262,13,7,0,0
2023-07-07,2023-07-07,30,0,0,0,0
2023-07-07,2023-07-07,33,4,1,0,0
2023-07-07,2023-07-07,0,0,0,0,0
2023-07-08,2023-07-08,49,0,0,0,0
2023-07-08,2023-07-08,295,10,4,1,499
2023-07-08,2023-07-08,51,1,0,0,0
2023-07-08,2023-07-08,40,8,2,1,1497
2023-07-08,2023-07-08,0,0,0,0,0
2023-07-09,2023-07-09,48,10,5,1,499
2023-07-09,2023-07-09,297,9,7,3,2994
2023-07-09,2023-07-09,29,1,1,0,0
2023-07-09,2023-07-09,37,2,1,0,0
2023-07-09,2023-07-09,4,0,0,0,0
2023-07-09,2023-07-09,83,6,2,1,499
2023-07-09,2023-07-09,62,5,2,1,499
2023-07-09,2023-07-09,100,6,4,1,499
2023-07-10,2023-07-10,211,10,5,1,499
2023-07-10,2023-07-10,5,2,1,1,499
2023-07-10,2023-07-10,115,2,2,0,0
2023-07-10,2023-07-10,29,6,2,0,0
2023-07-10,2023-07-10,0,0,0,0,0
2023-07-10,2023-07-10,62,2,0,0,0
2023-07-10,2023-07-10,65,3,0,0,0
2023-07-10,2023-07-10,254,13,6,5,1996
2023-07-10,2023-07-10,7,0,0,0,0
2023-07-10,2023-07-10,4,0,0,0,0
2023-07-10,2023-07-10,11,3,1,1,499
2023-07-11,2023-07-11,156,7,3,0,0
2023-07-11,2023-07-11,2,0,0,0,0
2023-07-11,2023-07-11,75,3,2,1,499
2023-07-11,2023-07-11,28,1,0,0,0
2023-07-11,2023-07-11,5,3,1,0,0
2023-07-11,2023-07-11,3,1,0,0,0
2023-07-11,2023-07-11,7,0,0,0,0
2023-07-11,2023-07-11,8,1,1,0,0
2023-07-11,2023-07-11,0,0,0,0,0
2023-07-11,2023-07-11,3,3,1,0,0
2023-07-11,2023-07-11,1,0,0,0,0
2023-07-12,2023-07-12,88,4,3,1,499
2023-07-12,2023-07-12,46,2,1,0,0
2023-07-12,2023-07-12,21,1,0,0,0
2023-07-12,2023-07-12,1,0,0,0,0
2023-07-12,2023-07-12,15,0,0,0,0
2023-07-12,2023-07-12,5,0,0,0,0
2023-07-12,2023-07-12,13,0,0,0,0
2023-07-12,2023-07-12,69,0,1,0,0
2023-07-12,2023-07-12,68,0,1,0,0
2023-07-12,2023-07-12,73,0,0,0,0
2023-07-13,2023-07-13,112,5,3,2,998
2023-07-13,2023-07-13,74,5,4,0,0
2023-07-13,2023-07-13,71,31,15,0,0
2023-07-13,2023-07-13,1,0,0,0,0
2023-07-13,2023-07-13,9,0,0,0,0
2023-07-13,2023-07-13,8,0,0,0,0
2023-07-13,2023-07-13,6,0,0,0,0
2023-07-13,2023-07-13,188,0,1,1,999
2023-07-13,2023-07-13,55,0,1,1,499
2023-07-13,2023-07-13,77,0,1,1,499
2023-07-14,2023-07-14,129,2,9,1,499
2023-07-14,2023-07-14,59,1,3,0,0
2023-07-14,2023-07-14,44,11,11,2,998
2023-07-14,2023-07-14,0,0,0,0,0
2023-07-14,2023-07-14,19,0,0,0,0
2023-07-14,2023-07-14,2,0,0,0,0
2023-07-14,2023-07-14,6,0,0,0,0
2023-07-14,2023-07-14,178,0,9,12,4491
2023-07-14,2023-07-14,34,0,3,3,1497
2023-07-14,2023-07-14,77,0,1,2,499
2023-07-15,2023-07-15,102,1,10,3,1996
2023-07-15,2023-07-15,57,5,3,0,0
2023-07-15,2023-07-15,35,1,2,0,0
2023-07-15,2023-07-15,2,0,0,0,0
2023-07-15,2023-07-15,17,0,2,2,1248
2023-07-15,2023-07-15,1,0,0,0,0
2023-07-15,2023-07-15,10,0,1,2,749
2023-07-15,2023-07-15,116,0,4,4,1497
2023-07-15,2023-07-15,104,0,3,3,998
2023-07-15,2023-07-15,46,0,0,0,0
2023-07-16,2023-07-16,166,1,9,4,2495
2023-07-16,2023-07-16,50,4,3,0,0
2023-07-16,2023-07-16,51,6,4,1,499
2023-07-16,2023-07-16,1,0,0,0,0
2023-07-16,2023-07-16,11,0,0,0,0
2023-07-16,2023-07-16,3,0,0,0,0
2023-07-16,2023-07-16,91,0,2,3,1248
2023-07-16,2023-07-16,122,0,2,4,1498
2023-07-16,2023-07-16,64,0,1,1,499
2023-07-17,2023-07-17,1,0,0,0,0
2023-07-17,2023-07-17,2,0,0,0,0
2023-07-17,2023-07-17,53,5,10,4,3493
2023-07-17,2023-07-17,19,0,2,3,1497
2023-07-17,2023-07-17,0,0,0,0,0
2023-07-17,2023-07-17,7,0,2,2,998
2023-07-17,2023-07-17,3,0,0,0,0
2023-07-17,2023-07-17,97,0,0,0,0
2023-07-17,2023-07-17,107,0,5,6,2995
2023-07-17,2023-07-17,63,0,5,4,2246
2023-07-17,2023-07-17,104,7,9,4,2495
2023-07-17,2023-07-17,26,0,2,1,499
2023-07-18,2023-07-18,2,0,0,0,0
2023-07-18,2023-07-18,1,0,0,0,0
2023-07-18,2023-07-18,47,1,5,0,0
2023-07-18,2023-07-18,16,0,0,0,0
2023-07-18,2023-07-18,6,0,0,0,0
2023-07-18,2023-07-18,9,0,1,1,499
2023-07-18,2023-07-18,98,0,2,1,499
2023-07-18,2023-07-18,176,0,3,4,1497
2023-07-18,2023-07-18,40,0,2,3,998
2023-07-18,2023-07-18,137,0,11,2,998
2023-07-18,2023-07-18,50,2,1,1,499
2023-07-19,2023-07-19,1,0,0,0,0
2023-07-19,2023-07-19,45,1,3,0,0
2023-07-19,2023-07-19,18,0,0,0,0
2023-07-19,2023-07-19,6,0,0,1,499
2023-07-19,2023-07-19,6,0,1,1,749
2023-07-19,2023-07-19,98,0,9,11,4991
2023-07-19,2023-07-19,175,0,7,6,2994
2023-07-19,2023-07-19,49,0,3,5,1747
2023-07-19,2023-07-19,131,4,8,4,2994
2023-07-19,2023-07-19,27,1,1,1,499
2023-07-20,2023-07-20,2,0,0,0,0
2023-07-20,2023-07-20,41,2,7,1,499
2023-07-20,2023-07-20,1,0,0,0,0
2023-07-20,2023-07-20,11,0,0,0,0
2023-07-20,2023-07-20,6,0,0,0,0
2023-07-20,2023-07-20,4,0,1,2,499
2023-07-20,2023-07-20,114,0,3,1,499
2023-07-20,2023-07-20,115,0,8,11,3493
2023-07-20,2023-07-20,69,0,7,8,3493
2023-07-20,2023-07-20,145,5,13,3,1996
2023-07-20,2023-07-20,18,0,1,0,0
2023-07-21,2023-07-21,1,0,0,0,0
2023-07-21,2023-07-21,41,3,4,2,998
2023-07-21,2023-07-21,20,0,3,5,1996
2023-07-21,2023-07-21,8,0,0,0,0
2023-07-21,2023-07-21,113,0,7,11,4492
2023-07-21,2023-07-21,103,0,1,1,499
2023-07-21,2023-07-21,98,0,6,4,2246
2023-07-21,2023-07-21,115,1,7,1,499
2023-07-21,2023-07-21,27,0,5,1,749
2023-07-22,2023-07-22,41,2,4,2,1497
2023-07-22,2023-07-22,0,0,0,0,0
2023-07-22,2023-07-22,18,0,0,0,0
2023-07-22,2023-07-22,6,0,0,0,0
2023-07-22,2023-07-22,133,0,9,10,4493
2023-07-22,2023-07-22,85,0,3,2,1248
2023-07-22,2023-07-22,107,0,3,2,1248
2023-07-22,2023-07-22,128,3,6,2,1497
2023-07-22,2023-07-22,31,0,5,3,1747
2023-07-23,2023-07-23,59,3,4,0,0
2023-07-23,2023-07-23,1,0,0,0,0
2023-07-23,2023-07-23,35,0,4,5,2246
2023-07-23,2023-07-23,5,0,0,0,0
2023-07-23,2023-07-23,9,0,0,0,0
2023-07-23,2023-07-23,181,0,3,3,1497
2023-07-23,2023-07-23,91,0,4,4,1996
2023-07-23,2023-07-23,155,0,5,2,998
2023-07-23,2023-07-23,141,0,8,5,2495
2023-07-23,2023-07-23,54,0,10,3,1747
2023-07-24,2023-07-24,56,2,5,0,0
2023-07-24,2023-07-24,1,0,0,0,0
2023-07-24,2023-07-24,27,0,1,0,0
2023-07-24,2023-07-24,2,0,0,0,0
2023-07-24,2023-07-24,15,0,2,4,998
2023-07-24,2023-07-24,212,0,13,11,4741
2023-07-24,2023-07-24,72,0,1,1,999
2023-07-24,2023-07-24,120,0,6,3,998
2023-07-24,2023-07-24,95,0,6,0,0
2023-07-24,2023-07-24,52,2,6,2,1248
2023-07-25,2023-07-25,57,0,12,1,749
2023-07-25,2023-07-25,3,2,2,0,0
2023-07-25,2023-07-25,29,0,2,2,998
2023-07-25,2023-07-25,13,0,2,4,1248
2023-07-25,2023-07-25,13,0,0,0,0
2023-07-25,2023-07-25,225,0,14,13,6488
2023-07-25,2023-07-25,91,0,5,7,1996
2023-07-25,2023-07-25,118,0,8,9,4492
2023-07-25,2023-07-25,109,3,6,2,998
2023-07-25,2023-07-25,59,0,4,3,1996
2023-07-26,2023-07-26,33,1,3,1,499
2023-07-26,2023-07-26,5,0,0,0,0
2023-07-26,2023-07-26,35,0,2,2,1498
2023-07-26,2023-07-26,11,0,1,2,499
2023-07-26,2023-07-26,12,0,0,0,0
2023-07-26,2023-07-26,156,0,7,8,3493
